Bratislavský kraj,,
,,
Bratislava I ,,
,,
Monika Smolková,"HZD,SMER",800
Eva Antónyová,NEKA,794
,,
Košice IV ,,
,,
Marek Kažimír,"KDH,OKS",1 501
Jaroslav Hlinka,NEKA,1 403
Ján Forgáč,"KDH,OKS",1 154
Boris Farkašovský,"HZD,SMER",1 093
,,
Košice - okolie ,,
,,
István Zachariaš,SMK-MKP,2 659
László Iván,SMK-MKP,2 522
Ladislav Bartók,SMK-MKP,2 493
Jenő Csoltkó,SMK-MKP,2 415
Jozef Mohňanský,SMK-MKP,2 383
Alexander Szaniszló,SMK-MKP,2 277
Imrich Zborai,SMK-MKP,2 218
Jozef Konkoly,"DS,SDKÚ,SZS",2 205
,,
Gelnica ,,
,,
Ľudovít Kujnisch,"HZD,SMER",794
Dušan Daniel,ANO,763
,,
Michalovce ,,
,,
Ján Mihalečko,NEKA,3 793
Pavol Kuchta,"HZD,SMER",2 973
Emil Ďurovčík,"HZD,SMER",2 908
Jozef Bobík,"KDH,OKS",2 755
Marián Biľo,ANO,2 545
Jozef Makohus,"HZD,SMER",2 516
Gabriela Pradová,"KDH,OKS",2 412
Martin Pado,"DS,SDKÚ,SZS",2 089
,,
Rožňava ,,
,,
Ján Babič,"HZD,SMER",3 216
Ján Szőllős,SMK-MKP,2 591
Július Slovák,SMK-MKP,2 390
Štefan Zsóri,SMK-MKP,2 337
Alžbeta Tamásová,SMK-MKP,2 289
,,
Sobrance ,,
,,
Štefan Staško,SRS,1 656
Martin Hrunka,SRS,1 589
,,
Spišská Nová Ves ,,
,,
Michal Komara,NEKA,3 411
Marián Hojstrič,"DS,SDKÚ,SZS",2 539
Anna Fedorová,"KDH,OKS",2 456
Michal Bartoš,"KDH,OKS",2 051
Marián Užák,"KDH,OKS",2 048
Ján Králik,"HZD,SMER",1 942
Juraj Beňa,"HZD,SMER",1 935
,,
Trebišov ,,
,,
Peter Bačkovský,"DS,SDKÚ,SZS",4 820
Štefan Duč,NEKA,3 542
Erzsébet Máté,SMK-MKP,3 517
Ján Kleščinský,"KDH,OKS",3 363
Jozef Anďal,"DS,SDKÚ,SZS",2 482
Zoltán Erdélyi,SMK-MKP,2 471
Ondrej Bobík,ĽS-HZDS,2 286
Vladimír Anďal,"KDH,OKS",2 225
