Trnavský kraj,Volebný obvod č. 2,30,Janka,Repčoková,53,SBS - operátorka kamerových systémov,Pusté Sady,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 2,31,David,Slíž,42,SZČO - vodič,Dolná Streda,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 2,32,Roman,Sukeník,51,starosta,Zemianske Sady,SMER-SD
Trnavský kraj,Volebný obvod č. 2,33,Peter,Szabó,46,lekár,Matúškovo,MOST - HÍD
Trnavský kraj,Volebný obvod č. 2,34,Ľuboš,Šúry,51,starosta,Dolná Streda,SMER-SD
Trnavský kraj,Volebný obvod č. 2,35,Andrej,Tábori,40,pedagóg,Galanta,NEKA
Trnavský kraj,Volebný obvod č. 2,36,Marek,Tóth,35,mediátor,Sereď,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 2,37,Stanislav,Tvrdík,57,technik,Sereď,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 2,38,Marta,Vajdová,39,riaditeľka firmy,Galanta,NEKA
Trnavský kraj,Volebný obvod č. 2,39,Roman,Vančo,34,vedúci zmeny,Sereď,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 2,40,Tamás,Zupko,38,manažér,Vozokany,SMK-MKP
Trnavský kraj,Volebný obvod č. 3,1,Karol,Babic,45,výsluhový dôchodca,Červeník,NEKA
Trnavský kraj,Volebný obvod č. 3,2,Lubomír,Blanarovič,47,vodič autobusu,Horné Otrokovce,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 3,3,Stanislava,Brestovanská,45,pedagóg,Hlohovec,NEKA
Trnavský kraj,Volebný obvod č. 3,4,Milan,Domaracký,64,technický manažér,Hlohovec,NEKA
Trnavský kraj,Volebný obvod č. 3,5,Peter,Dvoran,62,technik,Hlohovec,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 3,6,Miroslav,Dzurech,50,riaditeľ arcidiecéznej charity,Hlohovec,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 3,7,Alena,Jelušová,61,starostka,Madunice,NEKA
Trnavský kraj,Volebný obvod č. 3,8,Terézia,Kavuliaková,45,primátorka mesta Leopoldov,Leopoldov,NEKA
Trnavský kraj,Volebný obvod č. 3,9,Andrej,Kollár,34,podnikateľ,Hlohovec,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 3,10,Martin,Kysela,28,operátor výroby,Hlohovec,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 3,11,Zdenka,Magulicová,50,učiteľ,Hlohovec,NaS - ns
Trnavský kraj,Volebný obvod č. 3,12,Michal,Mihálik,31,koordinátor BOZP,Červeník,SNS
Trnavský kraj,Volebný obvod č. 3,13,Andrej,Müller,40,projektový manažér,Hlohovec,NEKA
Trnavský kraj,Volebný obvod č. 3,14,Janka,Pisariková,55,samostatná radkyňa,Madunice,SNS
Trnavský kraj,Volebný obvod č. 3,15,Rastislav,Strečanský,33,marketingový manažér,Hlohovec,SMER-SD
Trnavský kraj,Volebný obvod č. 3,16,Patrik,Voltmann,44,projektant,Hlohovec,NEKA
Trnavský kraj,Volebný obvod č. 3,17,Martin,Žemla,28,technik,Hlohovec,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 4,1,Iveta,Babičová,60,učiteľka,Piešťany,NEKA
Trnavský kraj,Volebný obvod č. 4,2,Denisa,Bartošová,50,prednostka MsÚ Hlohovec,Piešťany,NEKA
Trnavský kraj,Volebný obvod č. 4,3,Martin,Beluský,30,poslanec NR SR,Piešťany,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 4,4,Jozef,Bolješik,64,advokát,Ostrov,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 4,5,Ján,Bzdúšek,41,manažér ľudských zdrojov,Moravany nad Váhom,SME RODINA - Boris Kollár
Trnavský kraj,Volebný obvod č. 4,6,Remo,Cicutto,55,výkonný riaditeľ,Piešťany,NEKA
Trnavský kraj,Volebný obvod č. 4,7,Martin,Cifra,46,riaditeľ zariadenia pre seniorov,Piešťany,NEKA
Trnavský kraj,Volebný obvod č. 4,8,Marián,Dóczy,56,starosta obce Sokolovce,Sokolovce,NEKA
Trnavský kraj,Volebný obvod č. 4,9,Lucia,Drábiková,40,analytička,Piešťany,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 4,10,Jozef,Drahovský,41,softvérový inžinier,Piešťany,NEKA
Trnavský kraj,Volebný obvod č. 4,11,Stanislav,Drobný,47,poslanec NR SR,Piešťany,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 4,12,Michal,Fiala,31,"koordinátor OZ, poslanec MSZ",Piešťany,NEKA
Trnavský kraj,Volebný obvod č. 4,13,Ján,Forgáč,62,konateľ,Moravany nad Váhom,SNS
Trnavský kraj,Volebný obvod č. 4,14,Marek,Fořt,40,obchodný riaditeľ,Krakovany,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 4,15,Milan,Gajdoš,51,lekár,Piešťany,SMER-SD
Trnavský kraj,Volebný obvod č. 4,16,Lívia,Gregoričková,29,športová trénerka,Piešťany,SME RODINA - Boris Kollár
Trnavský kraj,Volebný obvod č. 4,17,Renáta,Hartling Oravcová,51,SZČO - personalistika,Moravany nad Váhom,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 4,18,Ľubica,Holecová,52,dopravný manager,Drahovce,SZS
Trnavský kraj,Volebný obvod č. 4,19,Ján,Horváth,62,vedúci sekcie,Chtelnica,SMER-SD
Trnavský kraj,Volebný obvod č. 4,20,Michal,Hynek,29,podnikateľ,Piešťany,SME RODINA - Boris Kollár
Trnavský kraj,Volebný obvod č. 4,21,Peter,Jančovič,34,environmentalista,Piešťany,NEKA
Trnavský kraj,Volebný obvod č. 4,22,Miroslav,Juriš,50,"programátor, analytik",Piešťany,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 4,23,Zuzana,Komárková,46,riaditeľka ÚPSVaR,Drahovce,SMER-SD
Trnavský kraj,Volebný obvod č. 4,24,Vladislav,Krasický,39,riaditeľ logistiky,Ratnovce,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 4,25,Dalibor,Kuciaň,38,advokát,Moravany nad Váhom,SNS
Trnavský kraj,Volebný obvod č. 4,26,Magdaléna,Kuciaňová,61,poslankyňa NR SR,Moravany nad Váhom,SNS
Trnavský kraj,Volebný obvod č. 4,27,Márius,Novák,64,lekár,Piešťany,NP
Trnavský kraj,Volebný obvod č. 4,28,Peter,Ottinger,65,odborný lekár,Piešťany,NEKA
Trnavský kraj,Volebný obvod č. 4,29,Pavol,Paulovič,41,starosta obce Veľké Orvište,Veľké Orvište,NEKA
Trnavský kraj,Volebný obvod č. 4,30,Igor,Puobiš,35,vedúci odboru na OÚ,Vrbové,SMER-SD
Trnavský kraj,Volebný obvod č. 4,31,Alexej,Rymarenko,54,podnikateľ,Piešťany,NP
Trnavský kraj,Volebný obvod č. 4,32,Irena,Sklenárová,49,zdravotná sestra na OAIM,Banka,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 4,33,Miroslav,Sluka,56,výsluhový dôchodca,Borovce,SNS
Trnavský kraj,Volebný obvod č. 4,34,Alan,Suchánek,63,"poslanec NR SR, lekár",Piešťany,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 4,35,František,Tahotný,46,obchodný riaditeľ,Vrbové,NEKA
Trnavský kraj,Volebný obvod č. 4,36,Peter,Tremboš,56,muž v domácnosti,Piešťany,NEKA
Trnavský kraj,Volebný obvod č. 4,37,Martin,Valo,53,zástupca primátora,Piešťany,NEKA
Trnavský kraj,Volebný obvod č. 4,38,Milan,Vozár,40,konateľ,Moravany nad Váhom,SNS
Trnavský kraj,Volebný obvod č. 5,1,Michal,Andacký,28,súkromný podnikateľ,Senica,MOST - HÍD
Trnavský kraj,Volebný obvod č. 5,2,Jaroslav,Barcaj,51,ekonóm,Senica,SNS
Trnavský kraj,Volebný obvod č. 5,3,Martin,Čulen,67,lekár,Senica,SZS
Trnavský kraj,Volebný obvod č. 5,4,Martin,Džačovský,34,advokát,Senica,NEKA
Trnavský kraj,Volebný obvod č. 5,5,Peter,Gerhart,47,jadrový chemik,Borský Mikuláš,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 5,6,Anna,Hrabošová,56,pôrodná asistentka,Šaštín - Stráže,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 5,7,Jozef,Hrubý,59,obchodný zástupca,Senica,SNS
Trnavský kraj,Volebný obvod č. 5,8,Ján,Hurban,34,viceprimátor,Senica,SME RODINA - Boris Kollár
Trnavský kraj,Volebný obvod č. 5,9,Kristína,Chudá,32,invalidný dôchodca,Senica,NAJ
Trnavský kraj,Volebný obvod č. 5,10,Ľuboš,Jediný,53,SZČO,Senica,SNS
Trnavský kraj,Volebný obvod č. 5,11,Pavol,Kalman,52,ekonóm,Senica,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 5,12,Vladimír,Kocourek,54,prednosta okresného úradu,Senica,SMER-SD
Trnavský kraj,Volebný obvod č. 5,13,Radoslav,Kováč,51,"personalista, mzdár",Štefanov,SDKÚ-DS
Trnavský kraj,Volebný obvod č. 5,14,Ján,Kovár,64,riaditeľ ÚPSVaR,Prietrž,SMER-SD
Trnavský kraj,Volebný obvod č. 5,15,Henrich,Kovarovič,39,robotník,Kúty,SNS
Trnavský kraj,Volebný obvod č. 5,16,Filip,Lackovič,35,"SZČO, politológ",Senica,SDKÚ-DS
Trnavský kraj,Volebný obvod č. 5,17,Martin,Lidaj,40,zástupca primátora,Senica,SMER-SD
Trnavský kraj,Volebný obvod č. 5,18,Antónia,Mikulíková,45,mediátor,Dojč,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 5,19,Jakub,Nedoba,29,publicista,Senica,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 5,20,Ľubomír,Parízek,54,poslanec TTSK,Senica,NEKA
Trnavský kraj,Volebný obvod č. 5,21,Jaroslav,Petrla,46,výsluhový dôchodca,Senica,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 5,22,Miroslava,Poláková,44,úradníčka,Smrdáky,SNS
Trnavský kraj,Volebný obvod č. 5,23,Radovan,Prstek,49,projektový manažér,Šaštín - Stráže,NEKA
Trnavský kraj,Volebný obvod č. 5,24,Roman,Ravas,48,stredoškolský učiteľ,Rohov,NEKA
Trnavský kraj,Volebný obvod č. 5,25,Vladimír,Sládek,55,bezp. prac. SBS,Dojč,KSS
Trnavský kraj,Volebný obvod č. 5,26,Roman,Sova,49,ekonóm,Senica,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 5,27,Marek,Tršo,36,"klampiar, pokrývač",Moravský Svätý Ján,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 6,1,René,Bartal,49,pracovník automobil. priem.,Brodské,NÁRODNÁ KOALÍCIA
Trnavský kraj,Volebný obvod č. 6,2,Rastislav,Caletka,49,zástupca primátora,Holíč,NEKA
Trnavský kraj,Volebný obvod č. 6,3,Zdenko,Čambal,55,primátor mesta Holíč,Holíč,NEKA
Trnavský kraj,Volebný obvod č. 6,4,Igor,Černin,42,pedagóg,Skalica,NAJ
Trnavský kraj,Volebný obvod č. 6,5,Štefan,Duffek,53,informatik,Holíč,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 6,6,Peter,Gulíšek,37,geodet,Brodské,SMER-SD
Trnavský kraj,Volebný obvod č. 6,7,Jozef,Hazlinger,49,primátor mesta,Gbely,NEKA
Trnavský kraj,Volebný obvod č. 6,8,Roman,Hílek,42,občiansky aktivista,Kopčany,NAJ
Trnavský kraj,Volebný obvod č. 6,9,Alena,Hlubocká,58,SZČO,Kátov,KSS
Trnavský kraj,Volebný obvod č. 6,10,Miroslav,Horňák,63,podnikateľ,Skalica,NEKA
Trnavský kraj,Volebný obvod č. 6,11,Jozef,Hrnčirík,42,nastavovač,Skalica,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 6,12,Stanislav,Chovanec,58,riaditeľ,Skalica,NEKA
Trnavský kraj,Volebný obvod č. 6,13,Anton,Kliment,64,dôchodca,Oreské,SNS
Trnavský kraj,Volebný obvod č. 6,14,Dušan,Krivský,68,dôchodca,Skalica,KSS
Trnavský kraj,Volebný obvod č. 6,15,Filip,Lorenc,25,študent,Skalica,SNS
Trnavský kraj,Volebný obvod č. 6,16,Anna,Mierna,52,ekonóm,Skalica,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 6,17,Miroslav,Mihál,60,pedagóg - zástupca SOŠS v Skalici,Gbely,NAJ
Trnavský kraj,Volebný obvod č. 6,18,Pavol,Mihál,34,"riaditeľ Inštitútu vzdelávania Maticej slovenskej, hlavný kontrolór obce Brodské",Holíč,NEKA
Trnavský kraj,Volebný obvod č. 6,19,Peter,Pagáč,49,zástupca primátora Skalice,Skalica,NEKA
Trnavský kraj,Volebný obvod č. 6,20,Ladislav,Petržala,23,strojník,Skalica,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 6,21,Lukáš,Pochylý,29,realitný maklér,Holíč,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 6,22,Patrik,Sloboda,24,podnikateľ,Holíč,SME RODINA - Boris Kollár
Trnavský kraj,Volebný obvod č. 7,1,Ľubomír,Antal,60,stavebný inžinier,Križovany nad Dudváhom,SMER-SD
Trnavský kraj,Volebný obvod č. 7,2,Iveta,Bakičová,58,zástupkyňa riaditeľa strednej odbornej školy,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,3,Stanislav,Barič,44,vodič z povolania,Bučany,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 7,4,Peter,Bartovič,48,starosta obce,Opoj,MOST - HÍD
Trnavský kraj,Volebný obvod č. 7,5,Marcel,Behro,52,kvestor UCM,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,6,Štefan,Bošnák,70,poslanec,Trnava,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 7,7,Edita,Brázdovičová,49,technická inžinierka,Trnava,SME RODINA - Boris Kollár
Trnavský kraj,Volebný obvod č. 7,8,Vladimír,Butko,62,stavebný inžinier,Trnava,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 7,9,Jaroslav,Cehlárik,34,riaditeľ,Opoj,NEKA
Trnavský kraj,Volebný obvod č. 7,10,Stanislav,Černý,50,štátny zamestnanec,Vlčkovce,DOMA DOBRE
Trnavský kraj,Volebný obvod č. 7,11,Martin,Dvornák,38,manažér medzinárodného obchodu,Horné Orešany,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 7,12,Zuzana,Frišová,48,pedagogička,Trnava,DOST
Trnavský kraj,Volebný obvod č. 7,13,Pavol,Gabriška,57,finančný poradca,Trnava,DOST
Trnavský kraj,Volebný obvod č. 7,14,Marián,Galbavý,46,advokát,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,15,Richard,Gažo,39,výrobný riaditeľ,Trnava,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 7,16,Viera,Gbelcová,64,elektrotechnická inžinierka,Trnava,SNS
Trnavský kraj,Volebný obvod č. 7,17,Marta,Gubrická,58,vedúca odboru školstva,Trnava,SMER-SD
Trnavský kraj,Volebný obvod č. 7,18,Norbert,Halász,46,manažér,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,19,Augustín,Hambálek,60,inžinier ekonóm,Trnava,SMER-SD
Trnavský kraj,Volebný obvod č. 7,20,Peter,Haščík,33,technik,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,21,Vladimír,Hečko,39,strojárenský pracovník,Trnava,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 7,22,Peter,Chmela,45,riaditeľ regionálnej televízie,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,23,Juraj,Janček,32,sociálny pracovník,Bohdanovce nad Trnavou,DOMA DOBRE
Trnavský kraj,Volebný obvod č. 7,24,Jaroslav,Jánoš,51,administratívny pracovník,Biely Kostol,NEKA
Trnavský kraj,Volebný obvod č. 7,25,Elena,Kátlovská,58,riaditeľka školy,Hrnčiarovce nad Parnou,NEKA
Trnavský kraj,Volebný obvod č. 7,26,Jozef,Klokner,62,stavebný inžinier,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,27,Jozef,Koricina,54,manažér IT,Majcichov,NEKA
Trnavský kraj,Volebný obvod č. 7,28,Vladimír,Kozmál,33,nákupca,Trnava,SNS
Trnavský kraj,Volebný obvod č. 7,29,Branislav,Kramár,44,chirurg,Trnava,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 7,30,Daniel,Kravec,26,študent,Trnava,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 7,31,Štefan,Krištofík,55,lekár,Trnava,SMER-SD
Trnavský kraj,Volebný obvod č. 7,32,Peter,Kupka,38,advokát,Trnava,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 7,33,Matej,Lančarič,32,zástupca primátora Trnavy,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,34,Valburga,Lobotková,60,riaditeľka školy,Suchá nad Parnou,SMER-SD
Trnavský kraj,Volebný obvod č. 7,35,Alexander,Marček,45,SZČO,Trnava,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 7,36,Stanislav,Michal,45,odborný referent VS,Trnava,DOMA DOBRE
Trnavský kraj,Volebný obvod č. 7,37,Jakub,Mišek,26,živnostník,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,38,Rastislav,Mráz,39,právnik,Trnava,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 7,39,Marek,Neštický,39,učiteľ,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,40,Juraj,Novota,43,smenový manažér logistiky,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,41,Martin,Ostrovský,30,zdravotný pracovník,Horné Orešany,SNS
Trnavský kraj,Volebný obvod č. 7,42,Norbert,Pavlovič,21,nezamestnaný,Hrnčiarovce nad Parnou,KSS
Trnavský kraj,Volebný obvod č. 7,43,Tibor,Pekarčík,39,zástupca primátora Trnavy,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,44,Ján,Pekarík,29,herec,Vlčkovce,SME RODINA - Boris Kollár
Trnavský kraj,Volebný obvod č. 7,45,Tomáš,Pleško,27,manažér,Trnava,STRANA MODERNÉHO SLOVENSKA (SMS)
Trnavský kraj,Volebný obvod č. 7,46,Jozef,Pobiecký,48,konateľ spoločnosti,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,47,Vladimír,Púčik,52,starosta obce,Ružindol,SMER-SD
Trnavský kraj,Volebný obvod č. 7,48,Jozef,Remenár,41,hasič - záchranár,Bučany,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 7,49,Milan,Remenár,45,expert IT,Trnava,SME RODINA - Boris Kollár
Trnavský kraj,Volebný obvod č. 7,50,Katarína,Rešetová,54,štátny zamestnanec,Trnava,ĽS Naše Slovensko
Trnavský kraj,Volebný obvod č. 7,51,Miloš,Rybanský,47,vedúci prevádzky,Voderady,DOMA DOBRE
Trnavský kraj,Volebný obvod č. 7,52,Marián,Semáč,49,AAA - Auto predajca,Dlhá,NAJ
Trnavský kraj,Volebný obvod č. 7,53,Peter,Sita,38,živnostník,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,54,Peter,Sloboda,35,pedagóg,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,55,Bystrík,Stanko,48,riaditeľ spoločnosti,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,56,Tibor,Szládicsek,49,učiteľ,Slovenská Nová Ves,SDKÚ-DS
Trnavský kraj,Volebný obvod č. 7,57,Peter,Šimončič,22,vodič,Kátlovce,SME RODINA - Boris Kollár
Trnavský kraj,Volebný obvod č. 7,58,Anna,Šimončičová,33,marketingová manažérka,Trnava,SNS
Trnavský kraj,Volebný obvod č. 7,59,Šimon,Štefunko,26,"manažér, poslanec mestského zastupiteľstva",Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,60,Rudolf,Šulek,65,invalidný dôchodca,Trnava,NAJ
Trnavský kraj,Volebný obvod č. 7,61,Róbert,Švec,24,herec,Trnava,SME RODINA - Boris Kollár
Trnavský kraj,Volebný obvod č. 7,62,Martin,Uhlík,38,menežér výroby,Trnava,NEKA
Trnavský kraj,Volebný obvod č. 7,63,Stanislav,Vančo,50,prekladateľ,Trnava,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 7,64,Jozef,Viskupič,41,poslanec NR SR,Trnava,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 7,65,Marián,Viskupič,40,riaditeľ popredajných služieb,Šúrovce,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), SaS, KDH, OKS, Zmena zdola, DÚ"
Trnavský kraj,Volebný obvod č. 7,66,Karol,Zachar,55,starosta obce,Dechtice,SMER-SD
Trnavský kraj,Volebný obvod č. 7,67,Július,Zemko,52,starosta obce,Špačince,SMER-SD
Trnavský kraj,Volebný obvod č. 7,68,Patrik,Zvonár,41,SZČO,Horné Orešany,DOMA DOBRE
Trnavský kraj,Volebný obvod č. 7,69,Miloš,Žužo,62,inšpektor jadrovej bezpečnosti,Trnava,ĽS Naše Slovensko
Trenčiansky kraj,Volebný obvod č. 1,1,Štefan,Bartek,71,dôchodca,Bánovce nad Bebravou,NaS - ns
Trenčiansky kraj,Volebný obvod č. 1,2,Božena,Bobušová,32,živnostníčka,Miezgovce,"SaS, OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), KDH, OKS, NOVA, Zmena zdola, DÚ"
Trenčiansky kraj,Volebný obvod č. 1,3,Jozef,Bočinec,60,podnikateľ,Bánovce nad Bebravou,NaS - ns
Trenčiansky kraj,Volebný obvod č. 1,4,Peter,Bulík,59,zástupca primátora,Bánovce nad Bebravou,"SMER-SD, SNS, MOST - HÍD, SZ"
Trenčiansky kraj,Volebný obvod č. 1,5,Anton,Grňo,46,vedúci prevádzky,Bánovce nad Bebravou,ĽS Naše Slovensko
Trenčiansky kraj,Volebný obvod č. 1,6,Mária,Hajšová,56,tajomníčka fakulty,Bánovce nad Bebravou,"SMER-SD, SNS, MOST - HÍD, SZ"
Trenčiansky kraj,Volebný obvod č. 1,7,Marián,Chovanec,47,primátor,Bánovce nad Bebravou,NEKA
Trenčiansky kraj,Volebný obvod č. 1,8,Ladislav,Chudoba,57,starosta obce,Dežerice,NEKA
Trenčiansky kraj,Volebný obvod č. 1,9,Pavol,Kovalíček,21,spevák,Dežerice,NEKA
Trenčiansky kraj,Volebný obvod č. 1,10,Peter,Králik,27,nezamestnaný,Bánovce nad Bebravou,NEKA
Trenčiansky kraj,Volebný obvod č. 1,11,Ján,Kšiňan,42,technicko - hospodársky pracovník,Bánovce nad Bebravou,NEKA
Trenčiansky kraj,Volebný obvod č. 1,12,Zuzana,Máčeková,54,starostka,Uhrovec,NEKA
Trenčiansky kraj,Volebný obvod č. 1,13,Rudolfa,Novotná,60,"pedagogička, školská psychologička",Bánovce nad Bebravou,NEKA
Trenčiansky kraj,Volebný obvod č. 1,14,Lukáš,Šarina,25,skladník,Bánovce nad Bebravou,ĽS Naše Slovensko
Trenčiansky kraj,Volebný obvod č. 1,15,Peter,Ševčík,28,živnostník,Bánovce nad Bebravou,"SaS, OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), KDH, OKS, NOVA, Zmena zdola, DÚ"
Trenčiansky kraj,Volebný obvod č. 1,16,Stanislav,Vavro,55,šéfredaktor novín,Bánovce nad Bebravou,NEKA
Trenčiansky kraj,Volebný obvod č. 1,17,Jana,Záhumenská,52,vedúca odboru,Bánovce nad Bebravou,"SMER-SD, SNS, MOST - HÍD, SZ"
Trenčiansky kraj,Volebný obvod č. 1,18,Nadežda,Zaťková,46,riaditeľka Domu kultúry,Bánovce nad Bebravou,NEKA
Trenčiansky kraj,Volebný obvod č. 2,1,Pavol,Bagin,64,riaditeľ strednej priemyselnej školy,Dubnica nad Váhom,"SMER-SD, SNS, MOST - HÍD, SZ"
Trenčiansky kraj,Volebný obvod č. 2,2,Anton,Bajzík,47,farmár,Ilava,SDKÚ-DS
Trenčiansky kraj,Volebný obvod č. 2,3,Juraj,Bartoš,46,vedúci výroby,Košeca,ĽS Naše Slovensko
Trenčiansky kraj,Volebný obvod č. 2,4,Marek,Behan,23,občiansky aktivista,Dubnica nad Váhom,NAJ
Trenčiansky kraj,Volebný obvod č. 2,5,Eva,Bočincová,56,analytička,Dubnica nad Váhom,NEKA
Trenčiansky kraj,Volebný obvod č. 2,6,Radomír,Brtáň,39,starosta obce Košeca,Košeca,"SaS, OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), KDH, OKS, NOVA, Zmena zdola, DÚ"
Trenčiansky kraj,Volebný obvod č. 2,7,Matej,Buček,28,živnostník,Dubnica nad Váhom,ĽS Naše Slovensko
Trenčiansky kraj,Volebný obvod č. 2,8,Pavol,Budinský,48,živnostník,Dubnica nad Váhom,NaS - ns
Trenčiansky kraj,Volebný obvod č. 2,9,Viliam,Cíbik,54,"lekár, starosta",Pruské,NEKA
