Volebný obvod č. 11,,,
 , , ,
"KDH,SDKÚ - DS,MOST - HÍD",Gejza Sačko,"2,982",
NEKA,Marek Čižmár,"2,931",
NEKA,Štefan Duč,"2,884",
SMER - SD,Juraj Sobek,"3,138",
SMER - SD,Róbert Puci,"2,986",
SMER - SD,Jozef Horváth,"2,981",
SMER - SD,Jana Mondiková,"2,714",
SMK-MKP,Csaba Furik,"2,771",
