Bratislavský kraj,,, 
,,, 
Bratislava - obvod č. 1,,, 
,,, 
Ján Mašír,NEKA,968, 
Jozef Bielich,ZRS,646, 
Adrian Kunik,SNS,549, 
Pavol Ryban,KSS,507, 
Peter Švec,KSS,489, 
Anna Znášiková,"LIGA, MOST-HÍD, OKS, SF, SZ",465, 
Marián Meluš,SaS,462, 
Zuzana Korenecová,LS,453, 
Miroslav Murčo,SNS,451, 
Ivan Holko,SaS,422, 
Rudolf Kováčik,ASV,244, 
Marián Hedera,KDS,235, 
,,, 
Obvod Zlaté Moravce,,, 
,,, 
Štefan Mladý,"KDH, ĽS-HZDS, SDKÚ-DS, SMER",2 430, 
Juraj Obert,KSS,1 913, 
Peter Lisý,ZSNS,1 527, 
Milan Kozický,SaS,1 265, 
Viliam Rumanko,SNS,813, 
Marta Damborská,SNS,733, 
Vladimír Bajza,SaS,681, 
Blažej Horný,ASV,619, 
František Jamrich,KSS,497, 
Ján Pobuda,KDS,466, 
Marián Valent,"LIGA, MOST-HÍD, OKS, SF, SZ",385, 
Róbert Kleiner,SNS,361, 
Juraj Banský,ZSNS,296, 
Vladimír Mizerák,"LIGA, MOST-HÍD, OKS, SF, SZ",260, 
Janette Sukupová,ASV,210, 
František Polák,EDS,177, 
Július Mihalko,Misia 21,154, 
Radomír Rajčáni,ND,70, 
,,, 
Žilinský kraj,,, 
,,, 
Obvod Bytča,,, 
,,, 
Peter Bologa,NEKA,1 262, 
Štefan Pucko,"ĽS-HZDS, SMER",952, 
Dušan Pinčík,SNS,915, 
Jozef Mičieta,"ĽS-HZDS, SMER",707, 
Milan Zátek,"KDH, OKS, SDKÚ-DS",523, 
Alojz Škrkoň,NEKA,423, 
Vladimír Sako,NEKA,244, 
Milan Malík,SNS,204, 
Karol Zahatlan,"HZD, SF, SZ",166, 
Branislav Cigánik,SaS,164, 
Ľubomír Mičúch,"HZD, SF, SZ",158, 
Štefan Mitúch,SaS,143, 
Jan Trulik,SZS,135, 
Ľubomír Jančok,KDS,125, 
Ivan Dlugoš,ND,112, 
Jakub Záhradník,KSS,106, 
Stanislav Pirošík,KSS,70, 
Anton Žilinčár,ZRS,58, 
Dušan Tomaník,MOST-HÍD,44, 
Milan Gaál,ASV,42, 
,,, 
Obvod Čadca,,, 
,,, 
Ján Kožák,"KDH, OKS, SDKÚ-DS",2 357, 
Jozef Marec,NEKA,2 232, 
Jaroslav Velička,NEKA,1 956, 
Jozef Cech,"ĽS-HZDS, SMER",1 906, 
Eleonóra Nekorancová,"ĽS-HZDS, SMER",1 800, 
Pavol Valárik,"ĽS-HZDS, SMER",1 646, 
Viera Belková,SNS,1 643, 
Pavol Faktor,"KDH, OKS, SDKÚ-DS",1 610, 
Daniel Jurčaga,NEKA,1 369, 
Peter Šuška,SNS,1 242, 
Ľuboš Stríž,"KDH, OKS, SDKÚ-DS",1 241, 
Jozef Čička,NEKA,1 239, 
Jozef Pajer,SaS,1 210, 
Marián Fúrik,"KDH, OKS, SDKÚ-DS",1 177, 
Miroslav Pavelek,NEKA,1 159, 
Danka Jašurková,"KDH, OKS, SDKÚ-DS",1 138, 
Alojz Lajčák,NEKA,1 110, 
Jaroslav Fekula,NEKA,1 085, 
Michal Malicher,SNS,1 063, 
Ľubomír Potočiar,"KDH, OKS, SDKÚ-DS",1 047, 
Miloš Paholek,NEKA,1 025, 
Vladimír Lariš,SNS,1 003, 
Marián Kucharčík,NEKA,988, 
Mária Kuljovská,SNS,980, 
Kamil Kobolka,NEKA,913, 
Pavol Krištofík,NEKA,887, 
Anna Korduliaková,S.O.S.,877, 
Karin Bugalová,NEKA,872, 
Rastislav Fatura,SaS,843, 
Radoslav Hančinský,"KDH, OKS, SDKÚ-DS",792, 
Pavol Štrba,SZS,750, 
Miroslav Capek,"HZD, SF, SZ",743, 
Bohuslav Budoš,NEKA,729, 
František Kučák,SaS,693, 
Marta Cyprichová,"HZD, SF, SZ",641, 
Tomáš Urbaník,NEKA,625, 
Vladimír Nekoranec,NEKA,624, 
Miroslava Čilová,"HZD, SF, SZ",619, 
Ján Turňa,NEKA,616, 
Stanislav Mikovčák,SZS,615, 
Ján Klučka,NEKA,573, 
Alena Sabolová,SaS,515, 
Stanislav Jendrišák,SaS,506, 
Pavol Král,S.O.S.,483, 
Peter Krkoška,NEKA,466, 
Vladimír Malík,SNS,453, 
Ladislav Ščury,MOST-HÍD,428, 
Bibiana Buková,SaS,413, 
Slávka Jarošíková,SĽS,381, 
Jozef Stráňava,NEKA,369, 
Imrich Šimulák,SNS,342, 
Pavol Závodník,ZRS,305, 
Ľubomír Marejka,KSS,302, 
Vladimír Baranec,NEKA,300, 
Michal Vislocký,KSS,291, 
František Kulla,KSS,259, 
František Slabý,ND,229, 
Ján Lehotský,ZRS,198, 
Božena Ščuryová,S.O.S.,150, 
Nadežda Comorková,ZRS,147, 
,,, 
Obvod Dolný Kubín,,, 
,,, 
Albín Paluga,"KDH, OKS, SDKÚ-DS",1 259, 
Peter Šulej,"KDH, OKS, SDKÚ-DS",1 235, 
Ján Beňuš,"KDH, OKS, SDKÚ-DS",1 096, 
Leonard Vajdulák,NEKA,1 053, 
Juraj Pukáč,"ĽS-HZDS, SMER",1 004, 
Ladislav Tomáň,SaS,773, 
Alexander Kováč,"ĽS-HZDS, SMER",676, 
Venanc Maretta,SaS,524, 
Peter Beňuš,NEKA,491, 
Michal Lavrík,SNS,490, 
Miroslav Dráb,SaS,432, 
Dušan Karaska,NEKA,409, 
Jozef Kazárik,SNS,322, 
Vojtech Važan,NEKA,309, 
Peter Vlkolinský,"HZD, SF, SZ",260, 
Pavol Hajdúk,SZS,241, 
Peter Melicherčík,SZS,230, 
Karol Hromádka,SNS,199, 
František Štajer,MOST-HÍD,195, 
Silvia Pačajová,EDS,171, 
Pavol Minárech,ZRS,106, 
Roman Kurák,ND,96, 
Marián Vondenberg,ND,25, 
,,, 
Obvod Kysucké Nové Mesto,,, 
,,, 
Milan Očko,NEKA,1 634, 
Ján Hartel,NEKA,1 510, 
Milan Chovanec,"ĽS-HZDS, SMER",1 394, 
Vladimír Káčerík,SNS,1 262, 
Ján Pokrivka,"KDH, OKS, SDKÚ-DS",1 021, 
Štefan Mrenka,NEKA,922, 
Milan Slivka,NEKA,915, 
Ľubomír Šteiniger,"KDH, OKS, SDKÚ-DS",639, 
Eva Chladková,"ĽS-HZDS, SMER",538, 
Anna Mičianová,NEKA,524, 
Anton Marčan,SaS,475, 
Ján Svrček,"KDH, OKS, SDKÚ-DS",457, 
Pavol Šutý,SZS,436, 
Ľudmila Medvecká,SaS,358, 
Jaroslav Král,"HZD, SF, SZ",328, 
Ján Škor,"HZD, SF, SZ",278, 
Anton Hartel,ND,276, 
Daniel Marčiš,NEKA,227, 
Peter Janiš,MOST-HÍD,192, 
Ján Ježo,KSS,192, 
Miroslav Hlad,ND,142, 
Pavel Švaňa,"HZD, SF, SZ",139, 
Martin Gábor,SĽS,114, 
Peter Šoška,ND,112, 
Peter Macek,EDS,88, 
,,, 
Obvod Liptovský Mikuláš,,, 
,,, 
Danica Žiaková,"KDH, OKS, SDKÚ-DS",2 215, 
Rudolf Urbanovič,SNS,2 173, 
Ján Kuska,"KDH, OKS, SDKÚ-DS",2 086, 
Ladislav Hološ,"KDH, OKS, SDKÚ-DS",2 009, 
Milan Kružliak,"KDH, OKS, SDKÚ-DS",1 957, 
Dušan Fabian,"ĽS-HZDS, SMER",1 854, 
Viera Tereková,"ĽS-HZDS, SMER",1 683, 
Dušan Matejka,NEKA,1 426, 
Ľuboš Racko,"ĽS-HZDS, SMER",1 331, 
Rastislav Adamčák,SaS,1 282, 
Vladimír Cisár,KSS,1 245, 
Vladimír Čonka,DÚ,1 215, 
Dušan Devečka,NEKA,1 008, 
Peter Jurčo,SaS,1 006, 
Erik Gemzický,SNS,827, 
Tomáš Gajdoš,SaS,823, 
Jozef Lukáč,NEKA,690, 
Peter Mitošinka,SaS,627, 
Milan Stromko,SNS,626, 
Ivan Stankoviansky,ZRS,623, 
Miroslav Šutliak,"HZD, SF, SZ",586, 
Eva Vondráková,SNS,548, 
Eva Kubová,SDĽ,539, 
Rastislav Haraga,NEKA,495, 
Jozef Guráň,SNS,460, 
Albert Albert,KSS,442, 
Miroslav Ščasný,SNS,430, 
Jaroslav Kubo,SDĽ,421, 
Michal Kotian,KSS,407, 
Magdaléna Juríková,KSS,379, 
Štefan Brestovský,ASV,341, 
Ján Holec,KSS,274, 
Drahomír Vallo,KSS,250, 
Michal Lisý,ZSNS,230, 
Vladimír Fiedor,ÚSVIT,215, 
Peter Fürst,EDS,214, 
Libor Ladányi,ZSNS,182, 
Martin Géci,ND,156, 
Michal Macko,ND,154, 
,,, 
Obvod Martin,,, 
,,, 
Miroslav Mlynár,"ĽS-HZDS, SMER",2 259, 
Peter Kašuba,NEKA,2 256, 
Peter Belica,"KDH, OKS, SDKÚ-DS",2 164, 
Ľubomír Sýkora,"ĽS-HZDS, SMER",2 156, 
Ján Kvorka,"ĽS-HZDS, SMER",2 155, 
Branislav Zacharides,NEKA,2 130, 
Stanislav Thomka,SaS,2 107, 
Ladislav Bevilaqua,"KDH, OKS, SDKÚ-DS",2 064, 
Tatiana Červeňová,NEKA,1 987, 
Ján Maťovčík,"KDH, OKS, SDKÚ-DS",1 696, 
Ján Jakuš,"KDH, OKS, SDKÚ-DS",1 584, 
Anton Báthory,"ĽS-HZDS, SMER",1 545, 
Tomáš Zanovit,SNS,1 481, 
Janka Školiaková,"ĽS-HZDS, SMER",1 470, 
Július Morgoš,"KDH, OKS, SDKÚ-DS",1 425, 
Slavomír Šuch,NEKA,1 343, 
Miroslav Blahušiak,NEKA,1 303, 
Dušan Jamriška,"HZD, SF, SZ",1 271, 
Nadežda Šugrová,NEKA,1 202, 
Zuzana Dobríková,NEKA,1 161, 
Viliam Majda,NEKA,1 107, 
Igor Steindl,"KDH, OKS, SDKÚ-DS",1 107, 
Tomáš Worobel,SaS,1 023, 
Ľubomír Kraľovanský,NEKA,1 000, 
Dušan Laššák,NEKA,932, 
Katarína Boďová,NEKA,895, 
Iveta Trnovská,NEKA,890, 
Ľubomír Agricola,NEKA,883, 
Mária Majdová,KDS,879, 
Milan Nemček,NEKA,856, 
Tibor Adamko,NEKA,850, 
Miroslav Chabada,SNS,808, 
Vladimír Ďaďo,KSS,805, 
Jozef Višňovský,"HZD, SF, SZ",794, 
Gizela Ferenczová,NEKA,791, 
Katarína Katinová,NEKA,789, 
Milan Benko,KDS,779, 
Ľubomír Dzurec,NEKA,772, 
Pavol Kuteľ,NEKA,761, 
Dušan Kramár,NEKA,748, 
Michal Uherčík,SaS,699, 
Štefan Balošák,EDS,694, 
Igor Kováč,SaS,687, 
Vladimír Kňazovický,SaS,646, 
Rastislav Novotný,SNS,619, 
Peter Haščík,NEKA,616, 
Ján Zuberec,NEKA,612, 
Vladimír Polakovič,NEKA,606, 
Katarína Blizňáková,"HZD, SF, SZ",554, 
Tibor Jiříček,NEKA,547, 
Kristína Čuboňová,NEKA,535, 
Magdaléna Hanusrichterová,NEKA,534, 
Ján Vronka,NEKA,526, 
Martin Sekerka,NEKA,521, 
Viliam Komora,ASV,494, 
Katarína Feriančíková,ZRS,442, 
Juraj Pavlovič,KSS,440, 
Jozef Dančo,NEKA,372, 
Danica Erdelyiová - Hlaváčová,KSS,366, 
Ján Adamovský,"HZD, SF, SZ",365, 
Peter Krajkovič,"HZD, SF, SZ",339, 
Matej Moncman,SNS,332, 
Peter Marcin,NEKA,324, 
Jana Majzlíková,"HZD, SF, SZ",316, 
František Rybárik,"HZD, SF, SZ",316, 
Jozef Galanský,ZRS,191, 
Pavol Košút,"HZD, SF, SZ",169, 
František Lipničan,MOST-HÍD,133, 
,,, 
Obvod Námestovo,,, 
,,, 
Peter Kuľha,NEKA,1 903, 
Albín Viater,"KDH, OKS, SDKÚ-DS",1 714, 
Karol Grigeľ,"ĽS-HZDS, SMER",1 612, 
Daniela Fejová,"ĽS-HZDS, SMER",1 585, 
Dušan Ratica,"HZD, SF, SZ",1 581, 
Ján Kadera,NEKA,1 499, 
Peter Škombár,"ĽS-HZDS, SMER",1 358, 
Peter Horváth,NEKA,1 321, 
Albín Maslaňák,NEKA,1 292, 
Štefan Blahút,NEKA,1 274, 
Karol Sahuľ,NEKA,1 227, 
Karol Graňák,"KDH, OKS, SDKÚ-DS",1 201, 
Pavol Bugeľ,"KDH, OKS, SDKÚ-DS",1 174, 
Rastislav Zanovit,SNS,1 045, 
Mária Juríčková,"HZD, SF, SZ",977, 
Ján Kozoň,SaS,965, 
Alexandra Jaňáková,NEKA,939, 
Drahoslava Kanderková,NEKA,889, 
Dušan Horeličan,SNS,887, 
Stanislav Papajík,"ĽS-HZDS, SMER",733, 
Pavol Oparty,NEKA,691, 
Jozef Rošťák,SaS,643, 
Milan Mišánik,NEKA,594, 
Ján Vorčák,NEKA,572, 
Ľubomír Jurovčík,SaS,540, 
Ondrej Jackulík,SNS,495, 
Milan Rentka,SZS,479, 
Jozef Pindjak,SZS,424, 
Renáta Fidríková,"HZD, SF, SZ",376, 
Peter Laťák,SaS,374, 
Jozef Kinier,SNS,343, 
Vladimír Natšin,SZS,286, 
Jozef Trnka,SNS,281, 
Ladislav Šnapko,KDS,230, 
Katarína Rusinová,NEKA,220, 
,,, 
Obvod Ružomberok,,, 
,,, 
Juraj Čech,"ĽS-HZDS, SMER",2 041, 
Jozef Milan,"KDH, OKS, SDKÚ-DS",1 843, 
Jana Halušková,"ĽS-HZDS, SMER",1 834, 
Milan Mojš,"ĽS-HZDS, SMER",1 788, 
Michal Kovačic,"KDH, OKS, SDKÚ-DS",1 662, 
Anna Paráková,"ĽS-HZDS, SMER",1 195, 
Vladimír Šimalčík,SNS,1 152, 
Ľudovít Beťko,SaS,1 104, 
Vladimír Mikulka,"ĽS-HZDS, SMER",885, 
Július Kliment,SNS,661, 
Vladimír Herich,NEKA,621, 
Roman Rybák,SaS,551, 
Stanislav Kľučka,NEKA,448, 
Marta Vieriková,ÚSVIT,423, 
Milan Hajtmanský,KSS,388, 
Štefan Chlepko,ZRS,354, 
Peter Kapčák,KSS,310, 
Jozef Vacula,KSS,290, 
Bohumíl Motejlek,KSS,260, 
Ivan Pavlisko,SĽS,235, 
,,, 
Obvod Turčianske Teplice,,, 
,,, 
Daniel Baťka,"KDH, OKS, SDKÚ-DS",461, 
Stanislav Šagáth,SaS,145, 
Štefan Zuskin,EDS,75, 
Artúr Bekmatov,KSS,68, 
Marcela Vríčanová,ZRS,66, 
,,, 
Obvod Tvrdošín,,, 
,,, 
Jozef Ďubjak,"ĽS-HZDS, SMER",1 672, 
Eugen Dedinský,NEKA,1 616, 
Štefan Kristofčák,NEKA,1 365, 
Anna Lajmonová,"KDH, OKS, SDKÚ-DS",1 356, 
František Adamčák,"KDH, OKS, SDKÚ-DS",1 335, 
Stanislav Fukas,SNS,1 223, 
Vlasta Jančeková,SNS,1 027, 
Jozef Domiňák,"ĽS-HZDS, SMER",805, 
Roman Mojš,SaS,632, 
Ľubomír Fedorák,NEKA,548, 
Jozef Kakačka,MOST-HÍD,402, 
Peter Sojčák,NEKA,400, 
Róbert Trnka,SZS,313, 
Adriana Zelníková,"HZD, SF, SZ",288, 
,,, 
Obvod Žilina,,, 
,,, 
Danka Bekeová,NEKA,3 677, 
Peter Belinský,"KDH, OKS, SDKÚ-DS",3 656, 
Jozef Machyna,"ĽS-HZDS, SMER",3 428, 
Ivan Dvorský,"ĽS-HZDS, SMER",3 330, 
Igor Liška,"ĽS-HZDS, SMER",3 330, 
Slavomíra Brezovská,"ĽS-HZDS, SMER",3 275, 
Ladislav Gabčo,"KDH, OKS, SDKÚ-DS",3 240, 
Jozef Gajdošík,"KDH, OKS, SDKÚ-DS",3 094, 
Tibor Mintál,"KDH, OKS, SDKÚ-DS",3 040, 
Patrik Groma,NEKA,2 775, 
Ján Sága,"KDH, OKS, SDKÚ-DS",2 734, 
Vladimír Liššák,"ĽS-HZDS, SMER",2 733, 
Alfonz Klocáň,"KDH, OKS, SDKÚ-DS",2 658, 
Peter Ničík,NEKA,2 569, 
Marek Heinrich,"KDH, OKS, SDKÚ-DS",2 524, 
Dušan Petrík,"ĽS-HZDS, SMER",2 467, 
Jaroslav Rybárik,"ĽS-HZDS, SMER",2 462, 
Monika Dimitriadu,SaS,2 194, 
Daniel Klačko,SNS,2 181, 
Ján Mažgút,"ĽS-HZDS, SMER",2 018, 
Marian Janušek,SNS,2 012, 
Peter Skotnický,SaS,1 997, 
Jozef Trizuljak,NEKA,1 900, 
Ľubica Brozmannová,SaS,1 732, 
Gabriela Gabajová,SaS,1 730, 
Milan Laurenčík,SaS,1 719, 
Katarína Gažová,SaS,1 690, 
Peter Vajda,NEKA,1 679, 
Vladimír Dubec,SaS,1 679, 
Emil Rafaj,SNS,1 624, 
Marian Sliviak,SNS,1 607, 
Soňa Turčányiová,SaS,1 593, 
Jana Potúčková,NEKA,1 522, 
Tomáš Gažúr,SaS,1 467, 
Karol Strásky,SNS,1 430, 
Vincent Kováč,SaS,1 399, 
Milan Branický,SZS,1 394, 
Ján Rybárik,SNS,1 370, 
Gustáv Noga,SaS,1 361, 
Rastislav Svitek,SaS,1 301, 
Štefan Comorek,SNS,1 231, 
Alena Mičicová,NEKA,1 183, 
Alexander Pilhovič,NEKA,1 172, 
Jaroslav Pecho,SNS,1 161, 
Tatiana Vachanová,SaS,1 154, 
Karol Gordík,SNS,1 133, 
Andrej Vidra,SNS,1 126, 
Jozef Ďuračka,Misia 21,1 112, 
Martin Hanuliak,NEKA,1 096, 
Ján Boroň,NEKA,1 072, 
Ján Púček,NEKA,1 025, 
Elena Gottasová,NEKA,994, 
Stanislav Stašík,NEKA,955, 
Juraj Vnuk,NEKA,943, 
Milan Turčan,NEKA,915, 
Slávka Pavlusíková,NEKA,893, 
Vincent Francl,SNS,867, 
Juraj Hamaj,NEKA,838, 
Zuzana Mažgútová,ZRS,838, 
Renáta Podkrivacká,NEKA,790, 
Stanislav Babic,NEKA,763, 
Ladislav Vojtek,NEKA,722, 
Elena Mravcová,KSS,715, 
Janka Bánska,KSS,708, 
Helena Kuželová,ZRS,676, 
Milan Oravec,EDS,654, 
Ján Marosz,MOST-HÍD,611, 
Štefan Debnár,"HZD, SF, SZ",604, 
Marián Orieščik,KSS,600, 
Miroslav Šimašek,NEKA,593, 
Karol Šugár,KSS,575, 
Milan Seidl,EDS,558, 
Anna Perkovičová,"HZD, SF, SZ",550, 
Igor Bolibruch,EDS,550, 
Mária Zahatlanová,"HZD, SF, SZ",525, 
Petra Melišíková,EDS,523, 
František Štefánik,KSS,520, 
Nadežda Jancová,EDS,490, 
Jozef Možucha,"HZD, SF, SZ",489, 
Darina Ninisová,SZS,468, 
Marián Majchrák,EDS,466, 
Ladislav Čellár,"HZD, SF, SZ",460, 
Marek Hrdý,EDS,459, 
Jozef Líška,EDS,458, 
Michal Čornak,EDS,443, 
Radomír Szabó,"HZD, SF, SZ",438, 
Daniel Papán,ND,428, 
Ardian Ameti,EDS,417, 
Jana Mandová,SZS,405, 
Jozef Chromiak,EDS,344, 
Dušan Kvasnica,EDS,319, 
Georg Kuna,EDS,276, 
Ľubomír Ryant,ND,275, 
Margita Palúšová,SĽS,235, 
Rastislav Fekeč,ND,184, 
,,, 
Banskobystrický kraj,,, 
,,, 
Obvod Banská Bystrica,,, 
,,, 
Juraj Šváč,"KDH, SDKÚ-DS",3 505, 
Peter Lakomčík,"KDH, SDKÚ-DS",3 293, 
Miroslav Bancík,"ĽS-HZDS, SMER",3 133, 
Pavol Bielik,SaS,2 926, 
Mária Seková,"ĽS-HZDS, SMER",2 867, 
Ján Šabo,"ĽS-HZDS, SMER",2 849, 
Milan Lichý,NEKA,2 759, 
Ľubomír Kopál,"KDH, SDKÚ-DS",2 728, 
Peter Valach,EDS,2 711, 
Dušan Tury,"KDH, SDKÚ-DS",2 639, 
Dušan Vajs,"KDH, SDKÚ-DS",2 521, 
Viera Krakovská,EDS,2 307, 
Jaroslav Kuracina,SaS,2 289, 
Ján Králik,NEKA,2 274, 
Ján Fakla,NEKA,2 209, 
Ernest Caban,"MOST-HÍD, SZ",2 191, 
Martina Kubišová,SaS,2 188, 
Ivan Šabo,NEKA,2 086, 
Ján Ľupták,ZRS,1 971, 
Martin Klus,SaS,1 958, 
Ihsan Al Khouri,NEKA,1 920, 
Pavol Legíň,"HZD, SNS",1 763, 
Peter Hudec,"HZD, SNS",1 617, 
Štefan Grom,NEKA,1 573, 
Rudolf Veselovský,NEKA,1 571, 
Stanislav Slačka,SaS,1 419, 
Magda Jaňovková,ND,1 372, 
Petra Hudecová,SaS,1 345, 
Martin Ďuriančik,SaS,1 319, 
Marcel Mojžiš,SaS,1 300, 
Róbert Kazík,"HZD, SNS",1 279, 
Patrik Bočkay,EDS,1 266, 
Marcel Pecník,NEKA,1 203, 
Juraj Mesík,"MOST-HÍD, SZ",1 187, 
Jozef Budaj,EDS,1 157, 
Vladimír Sklenka,NEKA,1 098, 
Martin Vrábeľ,EDS,942, 
Ján Nosko,EDS,890, 
Jozef Čuha,"ASV, DS, SF",868, 
Ján Gereg,"HZD, SNS",736, 
Peter Šuna,NEKA,732, 
Miroslav Macák,NEKA,731, 
Ján Dianiška,EDS,718, 
Ľubomír Ryša,"MOST-HÍD, SZ",637, 
Viera Klimentová,KSS,633, 
Jaroslav Stráňavský,NEKA,613, 
Ján Novák,NEKA,592, 
Ľubica Kleniarová,KSS,550, 
Jozef Sásik,SĽS,546, 
Mária Strečková,ZRS,524, 
Ondrej Purgat,ZRS,508, 
Iveta Záremská,"KDS, OKS",484, 
Jana Kantorová,SNJ,467, 
Karol Jadaš,"KDS, OKS",443, 
Roman Bezemek,EDS,441, 
Martin Husárik,"MOST-HÍD, SZ",419, 
Stanislava Auxtová,LS,407, 
Vojtech Švantner,"ASV, DS, SF",393, 
Dušan Príč,NEKA,383, 
Ján Donoval,LS,381, 
Monika Pohleová,ÚSVIT,372, 
Juraj Ballek,SNJ,371, 
Dušan Boháčik,ZRS,345, 
Marián Divok,"MOST-HÍD, SZ",343, 
Pavel Túroci,"ASV, DS, SF",321, 
Beáta Filipovská,ÚSVIT,291, 
Vladimír Buzák,LS,275, 
Marcel Cabala,"ASV, DS, SF",249, 
Ján Rončák,SĽS,242, 
Milan Koco,SNJ,237, 
Marcel Lopušník,SNJ,231, 
Ján Petrík,SĽS,227, 
Roman Štrba,SĽS,191, 
Martin Michalik,SNJ,186, 
Peter Peuker,SNJ,185, 
Vladimír Rosinský,SĽS,184, 
Ján Jambrich,SĽS,180, 
Dáša Peniaková,ÚSVIT,177, 
Tatiana Stančíková,ÚSVIT,176, 
Igor Ďurana,SĽS,175, 
Petra Molentová,ÚSVIT,161, 
Milan Prašovský,SĽS,113, 
,,, 
Obvod Banská Štiavnica,,, 
,,, 
Ondrej Binder,NEKA,759, 
Dušan Lukačko,NEKA,599, 
Mária Ivica Moravčíková,ND,226, 
Eduard Rada,NEKA,208, 
Ľudmila Blašková,NEKA,194, 
Marian Streško,NEKA,140, 
Miriam Ďuricová,SaS,103, 
Dominik Kútnik,KSS,84, 
Rudolf Rücker,"ASV, DS, SF",62, 
Alžbeta Piteková,EDS,25, 
Henrieta Čečetková,ZRS,24, 
Martina Durbáková,ÚSVIT,11, 
Imrich Kečkéš,SĽS,11, 
,,, 
Obvod Brezno,,, 
,,, 
Dušan Ďurčenka,"ĽS-HZDS, SMER",1 897, 
Tatiana Štulrajterová,NEKA,1 860, 
Ján Račák,"ĽS-HZDS, SMER",1 685, 
Milan Kováčik,NEKA,1 589, 
Daniel Bačko,"KDH, SDKÚ-DS",1 581, 
Janka Mihalovičová,"KDH, SDKÚ-DS",1 405, 
Emil Caban,SaS,1 355, 
Božena Kilvádyová,NEKA,1 301, 
Marián Kvačkaj,"KDH, SDKÚ-DS",1 165, 
Igor Kirsch,"KDH, SDKÚ-DS",1 045, 
Eduard Linder,NEKA,937, 
Marcel Pollák,ND,930, 
Mária Weissová,SaS,928, 
Lenka Šramková,SaS,924, 
Mária Majerčíková,SaS,898, 
Ján Ševc,KSS,812, 
Ľubica Štugnerová,"KDH, SDKÚ-DS",807, 
Milan Palovčík,KSS,796, 
Slavomír Kupčok,NEKA,747, 
Jozef Daniš,"HZD, SNS",671, 
Marek Trnavský,NEKA,583, 
Roman Švantner,"ASV, DS, SF",537, 
Anton Lysina,"ASV, DS, SF",535, 
Janka Turňová,ÚSVIT,470, 
Miroslav Švantner,ZRS,449, 
Marek Alberty,LS,427, 
Petra Longauerová,ZRS,391, 
Timotej Brenkus,SĽS,367, 
Alexandra Morongová,ÚSVIT,320, 
Michal Baránek,"KDS, OKS",265, 
Ján Kostka,ÚSVIT,247, 
Miriam Uhrinová,EDS,245, 
Andrej Čarnogurský,ZRS,210, 
Jozef Vyhnálik,ÚSVIT,154, 
,,, 
Obvod Detva,,, 
,,, 
Ľubica Henczeová,NEKA,1 842, 
Jozef Krnáč,"ĽS-HZDS, SMER",1 563, 
Juraj Bódi,"ĽS-HZDS, SMER",1 392, 
Robert Lupták,"MOST-HÍD, SZ",1 321, 
Marián Fekiač,"KDH, SDKÚ-DS",969, 
Stanislav Horník,"KDH, SDKÚ-DS",921, 
Peter Krnáč,NEKA,857, 
Jozef Chamula,ND,712, 
Jozef Výbošťok,NEKA,700, 
Ivan Sivok,NEKA,657, 
Miroslav Berky,EDS,652, 
Roman Vrťo,SaS,647, 
Michal Budáč,NEKA,402, 
Rastislav Ďurica,SaS,371, 
Anton Trebuľa,KSS,329, 
Marek Fekiač,NEKA,310, 
Jozef Mravec,"HZD, SNS",276, 
Milan Obrtal,"ASV, DS, SF",234, 
Vladimír Polívka,"KDH, SDKÚ-DS",217, 
Dušan Pohorelec,SĽS,208, 
Jana Ružičková,ÚSVIT,182, 
Pavel Jamrich,"ASV, DS, SF",180, 
Jana Luptáková,SRK,134, 
Pavel Chovanec,ÚSVIT,109, 
Katarína Hriňová,ÚSVIT,99, 
Ondrej Vrťo,"MOST-HÍD, SZ",98, 
,,, 
Obvod Krupina,,, 
,,, 
Štefan Matejkin,NEKA,1 054, 
Vladimír Babic,NEKA,960, 
Marián Hecl,"KDH, SDKÚ-DS",887, 
Martin Beňuch,NEKA,786, 
Peter Ličko,"ĽS-HZDS, SMER",721, 
Tibor Tuhársky,"KDH, SDKÚ-DS",497, 
Martin Schvarc,NEKA,479, 
Martin Krajč,LS,394, 
Miloš Vaňo,"ASV, DS, SF",358, 
Miroslav Prístavka,"ASV, DS, SF",281, 
Anton Poliak,ND,231, 
Alena Trtolová,EDS,165, 
Waldemar Kleniar,EDS,137, 
Jana Pobežková,ÚSVIT,103, 
Marián Vaňo,KSS,101, 
Henrieta Stehlíková,"HZD, SNS",82, 
Mária Mikulová,ZRS,69, 
Anna Stehlíková,ÚSVIT,53, 
,,, 
Obvod Lučenec,,, 
,,, 
Jozef Pročko,NEKA,2 132, 
Pavel Greksa,"ĽS-HZDS, SMER",2 019, 
Karol Mičko,"KDH, SDKÚ-DS",1 907, 
Eva Balážová,"ĽS-HZDS, SMER",1 892, 
Juraj Pelč,NEKA,1 828, 
Peter Brunčák,NEKA,1 803, 
Ondrej Balco,"MOST-HÍD, SZ",1 654, 
Róbert Eibner,SMK-MKP,1 639, 
Pavol Baculík,"KDH, SDKÚ-DS",1 498, 
István Mázik,SMK-MKP,1 458, 
Mahmoud Zaher,SaS,1 246, 
Jozef Agócs,"MOST-HÍD, SZ",1 216, 
Karol Géč,"KDH, SDKÚ-DS",1 138, 
Rudolf Slivka,ND,1 062, 
Vojtech Lauko,"ĽS-HZDS, SMER",965, 
Anna Václavíková,NEKA,955, 
Bohumil Andraščík,"KDH, SDKÚ-DS",887, 
